ProdID,Date,DeptID,MachineID,EmployeeID,QuantityProduced,TargetQuantity
PR019227,2025-09-16,3,MC020,EMP0069,157,158
PR019228,2025-09-16,3,MC019,EMP0055,189,158
PR019229,2025-09-16,3,MC021,EMP0122,159,158
PR019230,2025-09-16,3,MC022,EMP0172,150,158
PR019231,2025-09-16,4,MC027,EMP0127,270,200
PR019232,2025-09-16,4,MC026,EMP0019,230,200
PR019233,2025-09-16,4,MC028,EMP0019,255,200
PR019234,2025-09-16,4,MC025,EMP0121,263,200
PR019235,2025-09-16,5,MC030,EMP0165,175,142
PR019236,2025-09-16,5,MC032,EMP0080,154,142
PR019237,2025-09-16,5,MC035,EMP0068,160,142
PR019238,2025-09-16,5,MC031,EMP0080,149,142
PR019239,2025-09-16,6,MC039,EMP0120,402,325
PR019240,2025-09-16,6,MC036,EMP0142,377,325
PR019241,2025-09-16,6,MC037,EMP0144,367,325
PR019242,2025-09-17,1,MC004,EMP0037,222,181
PR019243,2025-09-17,1,MC002,EMP0038,203,181
PR019244,2025-09-17,1,MC005,EMP0160,219,181
PR019245,2025-09-17,1,MC006,EMP0141,244,181
PR019246,2025-09-17,1,MC001,EMP0102,213,181
PR019247,2025-09-17,1,MC007,EMP0072,202,181
PR019248,2025-09-17,1,MC008,EMP0097,195,181
PR019249,2025-09-17,2,MC013,EMP0170,145,120
PR019250,2025-09-17,2,MC016,EMP0135,122,120
PR019251,2025-09-17,2,MC010,EMP0077,137,120
PR019252,2025-09-17,2,MC014,EMP0133,137,120
PR019253,2025-09-17,2,MC015,EMP0024,117,120
PR019254,2025-09-17,2,MC018,EMP0048,130,120
PR019255,2025-09-17,2,MC009,EMP0148,126,120
PR019256,2025-09-17,2,MC012,EMP0026,120,120
PR019257,2025-09-17,3,MC022,EMP0172,167,158
PR019258,2025-09-17,3,MC024,EMP0064,174,158
PR019259,2025-09-17,3,MC019,EMP0159,151,158
PR019260,2025-09-17,3,MC023,EMP0055,180,158
PR019261,2025-09-17,4,MC026,EMP0014,272,200
PR019262,2025-09-17,4,MC025,EMP0023,244,200
PR019263,2025-09-17,4,MC029,EMP0175,235,200
PR019264,2025-09-17,5,MC030,EMP0086,169,142
PR019265,2025-09-17,5,MC032,EMP0003,129,142
PR019266,2025-09-17,5,MC031,EMP0101,161,142
PR019267,2025-09-17,5,MC035,EMP0060,158,142
PR019268,2025-09-17,5,MC034,EMP0101,167,142
PR019269,2025-09-17,6,MC036,EMP0142,356,325
PR019270,2025-09-17,6,MC038,EMP0100,393,325
PR019271,2025-09-17,6,MC037,EMP0155,402,325
PR019272,2025-09-18,1,MC004,EMP0107,176,181
PR019273,2025-09-18,1,MC007,EMP0167,242,181
PR019274,2025-09-18,1,MC001,EMP0044,208,181
PR019275,2025-09-18,1,MC005,EMP0118,183,181
PR019276,2025-09-18,1,MC003,EMP0118,175,181
PR019277,2025-09-18,1,MC002,EMP0166,213,181
PR019278,2025-09-18,2,MC013,EMP0001,165,120
PR019279,2025-09-18,2,MC017,EMP0047,131,120
PR019280,2025-09-18,2,MC010,EMP0042,133,120
PR019281,2025-09-18,2,MC011,EMP0040,146,120
PR019282,2025-09-18,2,MC014,EMP0117,149,120
PR019283,2025-09-18,2,MC016,EMP0042,137,120
PR019284,2025-09-18,2,MC012,EMP0047,135,120
PR019285,2025-09-18,2,MC018,EMP0090,130,120
PR019286,2025-09-18,2,MC015,EMP0140,130,120
PR019287,2025-09-18,3,MC024,EMP0172,176,158
PR019288,2025-09-18,3,MC023,EMP0125,189,158
PR019289,2025-09-18,3,MC022,EMP0125,158,158
PR019290,2025-09-18,3,MC019,EMP0010,176,158
PR019291,2025-09-18,3,MC020,EMP0039,159,158
PR019292,2025-09-18,4,MC025,EMP0127,257,200
PR019293,2025-09-18,4,MC027,EMP0023,238,200
PR019294,2025-09-18,4,MC028,EMP0121,207,200
PR019295,2025-09-18,4,MC029,EMP0014,241,200
PR019296,2025-09-18,5,MC031,EMP0165,136,142
PR019297,2025-09-18,5,MC034,EMP0028,170,142
PR019298,2025-09-18,5,MC030,EMP0003,147,142
PR019299,2025-09-18,5,MC035,EMP0003,150,142
PR019300,2025-09-18,5,MC033,EMP0101,151,142
PR019301,2025-09-18,6,MC039,EMP0171,380,325
PR019302,2025-09-18,6,MC036,EMP0046,356,325
PR019303,2025-09-18,6,MC037,EMP0142,377,325
PR019304,2025-09-19,1,MC003,EMP0092,162,181
PR019305,2025-09-19,1,MC005,EMP0126,169,181
PR019306,2025-09-19,1,MC008,EMP0075,191,181
PR019307,2025-09-19,1,MC007,EMP0032,178,181
PR019308,2025-09-19,1,MC006,EMP0130,171,181
PR019309,2025-09-19,1,MC004,EMP0061,176,181
PR019310,2025-09-19,2,MC010,EMP0031,98,120
PR019311,2025-09-19,2,MC009,EMP0114,99,120
PR019312,2025-09-19,2,MC011,EMP0123,121,120
PR019313,2025-09-19,2,MC014,EMP0048,116,120
PR019314,2025-09-19,2,MC013,EMP0148,106,120
PR019315,2025-09-19,2,MC015,EMP0105,121,120
PR019316,2025-09-19,2,MC017,EMP0076,111,120
PR019317,2025-09-19,2,MC016,EMP0095,123,120
PR019318,2025-09-19,2,MC012,EMP0020,116,120
PR019319,2025-09-19,3,MC021,EMP0069,152,158
PR019320,2025-09-19,3,MC024,EMP0159,153,158
PR019321,2025-09-19,3,MC022,EMP0064,150,158
PR019322,2025-09-19,3,MC019,EMP0082,158,158
PR019323,2025-09-19,3,MC023,EMP0180,143,158
PR019324,2025-09-19,4,MC027,EMP0043,219,200
PR019325,2025-09-19,4,MC025,EMP0019,209,200
PR019326,2025-09-19,4,MC028,EMP0022,197,200
PR019327,2025-09-19,4,MC026,EMP0132,169,200
PR019328,2025-09-19,5,MC031,EMP0096,140,142
PR019329,2025-09-19,5,MC032,EMP0003,127,142
PR019330,2025-09-19,5,MC034,EMP0003,122,142
PR019331,2025-09-19,5,MC035,EMP0056,126,142
PR019332,2025-09-19,6,MC036,EMP0152,294,325
PR019333,2025-09-19,6,MC038,EMP0120,308,325
PR019334,2025-09-19,6,MC037,EMP0100,286,325
PR019335,2025-09-20,1,MC004,EMP0044,199,181
PR019336,2025-09-20,1,MC008,EMP0038,199,181
PR019337,2025-09-20,1,MC005,EMP0066,185,181
PR019338,2025-09-20,1,MC002,EMP0151,206,181
PR019339,2025-09-20,1,MC001,EMP0141,180,181
PR019340,2025-09-20,1,MC003,EMP0018,202,181
PR019341,2025-09-20,2,MC018,EMP0079,149,120
PR019342,2025-09-20,2,MC013,EMP0015,115,120
PR019343,2025-09-20,2,MC011,EMP0114,146,120
PR019344,2025-09-20,2,MC009,EMP0117,115,120
PR019345,2025-09-20,2,MC012,EMP0148,145,120
PR019346,2025-09-20,2,MC015,EMP0128,122,120
PR019347,2025-09-20,2,MC014,EMP0106,147,120
PR019348,2025-09-20,2,MC010,EMP0036,142,120
PR019349,2025-09-20,2,MC016,EMP0021,159,120
PR019350,2025-09-20,3,MC019,EMP0029,174,158
PR019351,2025-09-20,3,MC020,EMP0111,179,158
PR019352,2025-09-20,3,MC021,EMP0039,161,158
PR019353,2025-09-20,3,MC023,EMP0179,178,158
PR019354,2025-09-20,4,MC028,EMP0022,199,200
PR019355,2025-09-20,4,MC029,EMP0108,271,200
PR019356,2025-09-20,4,MC026,EMP0093,237,200
PR019357,2025-09-20,4,MC027,EMP0153,246,200
PR019358,2025-09-20,5,MC033,EMP0164,160,142
PR019359,2025-09-20,5,MC034,EMP0058,173,142
PR019360,2025-09-20,5,MC030,EMP0145,144,142
PR019361,2025-09-20,5,MC031,EMP0060,145,142
PR019362,2025-09-20,5,MC032,EMP0060,148,142
PR019363,2025-09-20,6,MC037,EMP0046,411,325
PR019364,2025-09-20,6,MC039,EMP0171,307,325
PR019365,2025-09-20,6,MC038,EMP0171,351,325
PR019366,2025-09-21,1,MC007,EMP0057,71,181
PR019367,2025-09-21,1,MC003,EMP0130,63,181
PR019368,2025-09-21,1,MC008,EMP0005,71,181
PR019369,2025-09-21,1,MC002,EMP0073,68,181
PR019370,2025-09-21,1,MC001,EMP0044,75,181
PR019371,2025-09-21,1,MC004,EMP0044,61,181
PR019372,2025-09-21,1,MC006,EMP0097,66,181
PR019373,2025-09-21,2,MC017,EMP0048,48,120
PR019374,2025-09-21,2,MC011,EMP0147,50,120
PR019375,2025-09-21,2,MC014,EMP0129,43,120
PR019376,2025-09-21,2,MC018,EMP0123,46,120
PR019377,2025-09-21,2,MC012,EMP0083,50,120
PR019378,2025-09-21,2,MC015,EMP0051,36,120
PR019379,2025-09-21,2,MC013,EMP0009,44,120
PR019380,2025-09-21,2,MC010,EMP0077,42,120
PR019381,2025-09-21,3,MC021,EMP0172,63,158
PR019382,2025-09-21,3,MC022,EMP0069,66,158
PR019383,2025-09-21,3,MC024,EMP0084,55,158
PR019384,2025-09-21,3,MC020,EMP0069,57,158
PR019385,2025-09-21,3,MC023,EMP0033,63,158
PR019386,2025-09-21,4,MC028,EMP0043,95,200
PR019387,2025-09-21,4,MC026,EMP0014,90,200
PR019388,2025-09-21,4,MC029,EMP0109,74,200
PR019389,2025-09-21,4,MC025,EMP0023,83,200
PR019390,2025-09-21,5,MC033,EMP0003,52,142
PR019391,2025-09-21,5,MC030,EMP0145,54,142
PR019392,2025-09-21,5,MC032,EMP0060,59,142
PR019393,2025-09-21,5,MC034,EMP0101,53,142
PR019394,2025-09-21,6,MC037,EMP0065,125,325
PR019395,2025-09-21,6,MC039,EMP0155,136,325
PR019396,2025-09-21,6,MC038,EMP0155,132,325
PR019397,2025-09-22,1,MC003,EMP0061,172,181
PR019398,2025-09-22,1,MC006,EMP0005,186,181
PR019399,2025-09-22,1,MC002,EMP0054,220,181
PR019400,2025-09-22,1,MC005,EMP0176,196,181
PR019401,2025-09-22,1,MC001,EMP0151,212,181
PR019402,2025-09-22,1,MC008,EMP0017,201,181
PR019403,2025-09-22,2,MC009,EMP0024,121,120
PR019404,2025-09-22,2,MC015,EMP0036,133,120
PR019405,2025-09-22,2,MC011,EMP0129,118,120
PR019406,2025-09-22,2,MC014,EMP0138,131,120
PR019407,2025-09-22,2,MC017,EMP0047,142,120
PR019408,2025-09-22,2,MC012,EMP0115,132,120
PR019409,2025-09-22,2,MC016,EMP0117,115,120
PR019410,2025-09-22,2,MC013,EMP0035,140,120
PR019411,2025-09-22,2,MC018,EMP0169,133,120
PR019412,2025-09-22,3,MC020,EMP0013,181,158
PR019413,2025-09-22,3,MC021,EMP0069,165,158
PR019414,2025-09-22,3,MC019,EMP0084,165,158
PR019415,2025-09-22,3,MC022,EMP0078,166,158
PR019416,2025-09-22,4,MC027,EMP0043,215,200
PR019417,2025-09-22,4,MC028,EMP0049,204,200
PR019418,2025-09-22,4,MC026,EMP0093,225,200
PR019419,2025-09-22,4,MC029,EMP0175,220,200
PR019420,2025-09-22,5,MC033,EMP0003,126,142
PR019421,2025-09-22,5,MC035,EMP0003,169,142
PR019422,2025-09-22,5,MC034,EMP0164,157,142
PR019423,2025-09-22,5,MC030,EMP0086,161,142
PR019424,2025-09-22,5,MC031,EMP0101,159,142
PR019425,2025-09-22,6,MC038,EMP0100,357,325
PR019426,2025-09-22,6,MC039,EMP0144,382,325
PR019427,2025-09-22,6,MC037,EMP0100,384,325
PR019428,2025-09-23,1,MC002,EMP0160,175,181
PR019429,2025-09-23,1,MC004,EMP0091,207,181
PR019430,2025-09-23,1,MC001,EMP0126,188,181
PR019431,2025-09-23,1,MC008,EMP0072,187,181
PR019432,2025-09-23,1,MC006,EMP0066,224,181
PR019433,2025-09-23,1,MC005,EMP0038,211,181
PR019434,2025-09-23,2,MC013,EMP0123,118,120
PR019435,2025-09-23,2,MC018,EMP0048,137,120
PR019436,2025-09-23,2,MC015,EMP0135,142,120
PR019437,2025-09-23,2,MC012,EMP0139,119,120
PR019438,2025-09-23,2,MC017,EMP0020,154,120
PR019439,2025-09-23,2,MC014,EMP0149,140,120
PR019440,2025-09-23,2,MC011,EMP0076,125,120
PR019441,2025-09-23,2,MC009,EMP0129,129,120
PR019442,2025-09-23,3,MC021,EMP0069,167,158
PR019443,2025-09-23,3,MC022,EMP0143,180,158
PR019444,2025-09-23,3,MC023,EMP0179,176,158
PR019445,2025-09-23,3,MC019,EMP0006,183,158
PR019446,2025-09-23,3,MC024,EMP0069,161,158
PR019447,2025-09-23,4,MC028,EMP0175,258,200
PR019448,2025-09-23,4,MC029,EMP0109,246,200
PR019449,2025-09-23,4,MC027,EMP0175,272,200
PR019450,2025-09-23,5,MC035,EMP0058,170,142
PR019451,2025-09-23,5,MC031,EMP0003,135,142
PR019452,2025-09-23,5,MC034,EMP0096,157,142
PR019453,2025-09-23,5,MC032,EMP0150,148,142
PR019454,2025-09-23,5,MC033,EMP0101,161,142
PR019455,2025-09-23,6,MC037,EMP0152,359,325
PR019456,2025-09-23,6,MC039,EMP0152,386,325
PR019457,2025-09-23,6,MC038,EMP0053,408,325
PR019458,2025-09-24,1,MC007,EMP0075,194,181
PR019459,2025-09-24,1,MC006,EMP0037,191,181
PR019460,2025-09-24,1,MC001,EMP0007,253,181
PR019461,2025-09-24,1,MC003,EMP0104,206,181
PR019462,2025-09-24,1,MC005,EMP0112,200,181
PR019463,2025-09-24,1,MC004,EMP0168,193,181
PR019464,2025-09-24,1,MC008,EMP0017,191,181
PR019465,2025-09-24,2,MC011,EMP0090,127,120
PR019466,2025-09-24,2,MC013,EMP0047,147,120
PR019467,2025-09-24,2,MC009,EMP0035,146,120
PR019468,2025-09-24,2,MC017,EMP0031,143,120
PR019469,2025-09-24,2,MC018,EMP0114,129,120
PR019470,2025-09-24,2,MC010,EMP0103,131,120
PR019471,2025-09-24,2,MC016,EMP0133,126,120
PR019472,2025-09-24,2,MC012,EMP0031,133,120
PR019473,2025-09-24,3,MC022,EMP0016,166,158
PR019474,2025-09-24,3,MC021,EMP0111,177,158
PR019475,2025-09-24,3,MC023,EMP0111,169,158
PR019476,2025-09-24,3,MC024,EMP0016,164,158
PR019477,2025-09-24,3,MC019,EMP0055,172,158
PR019478,2025-09-24,4,MC028,EMP0059,277,200
PR019479,2025-09-24,4,MC026,EMP0019,217,200
PR019480,2025-09-24,4,MC027,EMP0049,236,200
PR019481,2025-09-24,4,MC025,EMP0109,221,200
PR019482,2025-09-24,5,MC034,EMP0060,152,142
PR019483,2025-09-24,5,MC035,EMP0165,154,142
PR019484,2025-09-24,5,MC030,EMP0101,181,142
PR019485,2025-09-24,5,MC032,EMP0150,124,142
PR019486,2025-09-24,6,MC036,EMP0065,349,325
PR019487,2025-09-24,6,MC037,EMP0171,353,325
PR019488,2025-09-24,6,MC039,EMP0085,383,325
PR019489,2025-09-25,1,MC008,EMP0097,192,181
PR019490,2025-09-25,1,MC006,EMP0163,211,181
PR019491,2025-09-25,1,MC005,EMP0177,216,181
PR019492,2025-09-25,1,MC002,EMP0007,220,181
PR019493,2025-09-25,1,MC003,EMP0030,216,181
PR019494,2025-09-25,1,MC004,EMP0057,213,181
PR019495,2025-09-25,2,MC010,EMP0114,136,120
PR019496,2025-09-25,2,MC018,EMP0036,143,120
PR019497,2025-09-25,2,MC011,EMP0146,141,120
PR019498,2025-09-25,2,MC014,EMP0157,115,120
PR019499,2025-09-25,2,MC016,EMP0123,122,120
PR019500,2025-09-25,2,MC009,EMP0098,140,120
PR019501,2025-09-25,2,MC015,EMP0004,130,120
PR019502,2025-09-25,2,MC012,EMP0116,116,120
PR019503,2025-09-25,3,MC021,EMP0125,149,158
PR019504,2025-09-25,3,MC020,EMP0029,197,158
PR019505,2025-09-25,3,MC023,EMP0029,187,158
PR019506,2025-09-25,3,MC024,EMP0078,141,158
PR019507,2025-09-25,4,MC026,EMP0127,249,200
PR019508,2025-09-25,4,MC027,EMP0049,214,200
PR019509,2025-09-25,4,MC025,EMP0087,206,200
PR019510,2025-09-25,4,MC028,EMP0043,259,200
PR019511,2025-09-25,5,MC033,EMP0028,168,142
PR019512,2025-09-25,5,MC030,EMP0058,134,142
PR019513,2025-09-25,5,MC034,EMP0003,163,142
PR019514,2025-09-25,5,MC035,EMP0080,161,142
PR019515,2025-09-25,5,MC032,EMP0068,161,142
PR019516,2025-09-25,6,MC036,EMP0144,342,325
PR019517,2025-09-25,6,MC039,EMP0155,340,325
PR019518,2025-09-25,6,MC037,EMP0100,358,325
PR019519,2025-09-26,1,MC004,EMP0158,144,181
PR019520,2025-09-26,1,MC001,EMP0126,194,181
PR019521,2025-09-26,1,MC003,EMP0102,157,181
PR019522,2025-09-26,1,MC006,EMP0005,175,181
PR019523,2025-09-26,1,MC002,EMP0072,165,181
PR019524,2025-09-26,1,MC007,EMP0054,172,181
PR019525,2025-09-26,2,MC015,EMP0021,105,120
PR019526,2025-09-26,2,MC014,EMP0173,102,120
PR019527,2025-09-26,2,MC012,EMP0081,117,120
PR019528,2025-09-26,2,MC017,EMP0051,116,120
PR019529,2025-09-26,2,MC010,EMP0169,115,120
PR019530,2025-09-26,2,MC018,EMP0024,128,120
PR019531,2025-09-26,2,MC011,EMP0079,118,120
PR019532,2025-09-26,2,MC013,EMP0113,106,120
PR019533,2025-09-26,2,MC016,EMP0147,117,120
PR019534,2025-09-26,3,MC020,EMP0099,149,158
PR019535,2025-09-26,3,MC019,EMP0084,156,158
PR019536,2025-09-26,3,MC021,EMP0006,167,158
PR019537,2025-09-26,3,MC022,EMP0016,158,158
PR019538,2025-09-26,3,MC024,EMP0084,146,158
PR019539,2025-09-26,4,MC028,EMP0050,226,200
PR019540,2025-09-26,4,MC025,EMP0019,195,200
PR019541,2025-09-26,4,MC027,EMP0059,211,200
PR019542,2025-09-26,5,MC033,EMP0145,134,142
PR019543,2025-09-26,5,MC030,EMP0080,136,142
PR019544,2025-09-26,5,MC034,EMP0150,119,142
PR019545,2025-09-26,5,MC035,EMP0101,132,142
PR019546,2025-09-26,5,MC032,EMP0145,134,142
PR019547,2025-09-26,6,MC038,EMP0120,280,325
PR019548,2025-09-26,6,MC037,EMP0046,349,325
PR019549,2025-09-26,6,MC036,EMP0120,351,325
PR019550,2025-09-27,1,MC008,EMP0151,226,181
PR019551,2025-09-27,1,MC003,EMP0162,218,181
PR019552,2025-09-27,1,MC002,EMP0151,180,181
PR019553,2025-09-27,1,MC004,EMP0160,213,181
PR019554,2025-09-27,1,MC001,EMP0158,206,181
PR019555,2025-09-27,1,MC006,EMP0092,230,181
PR019556,2025-09-27,2,MC012,EMP0149,131,120
PR019557,2025-09-27,2,MC016,EMP0140,124,120
PR019558,2025-09-27,2,MC017,EMP0067,134,120
PR019559,2025-09-27,2,MC010,EMP0133,139,120
PR019560,2025-09-27,2,MC015,EMP0173,121,120
PR019561,2025-09-27,2,MC018,EMP0138,114,120
PR019562,2025-09-27,2,MC009,EMP0074,133,120
PR019563,2025-09-27,2,MC014,EMP0089,146,120
PR019564,2025-09-27,3,MC021,EMP0125,153,158
PR019565,2025-09-27,3,MC022,EMP0134,164,158
PR019566,2025-09-27,3,MC024,EMP0084,183,158
PR019567,2025-09-27,3,MC023,EMP0039,174,158
PR019568,2025-09-27,3,MC019,EMP0172,185,158
PR019569,2025-09-27,4,MC026,EMP0108,259,200
PR019570,2025-09-27,4,MC025,EMP0002,257,200
PR019571,2025-09-27,4,MC028,EMP0014,216,200
PR019572,2025-09-27,4,MC029,EMP0022,228,200
PR019573,2025-09-27,5,MC032,EMP0060,163,142
PR019574,2025-09-27,5,MC031,EMP0096,159,142
PR019575,2025-09-27,5,MC033,EMP0080,168,142
PR019576,2025-09-27,5,MC035,EMP0086,160,142
PR019577,2025-09-27,5,MC034,EMP0096,141,142
PR019578,2025-09-27,6,MC038,EMP0171,328,325
PR019579,2025-09-27,6,MC037,EMP0142,357,325
PR019580,2025-09-27,6,MC036,EMP0142,421,325
PR019581,2025-09-28,1,MC002,EMP0107,68,181
PR019582,2025-09-28,1,MC006,EMP0130,71,181
PR019583,2025-09-28,1,MC007,EMP0168,72,181
PR019584,2025-09-28,1,MC008,EMP0072,74,181
PR019585,2025-09-28,1,MC003,EMP0107,75,181
PR019586,2025-09-28,1,MC005,EMP0163,77,181
PR019587,2025-09-28,1,MC001,EMP0073,73,181
PR019588,2025-09-28,2,MC013,EMP0041,49,120
PR019589,2025-09-28,2,MC009,EMP0024,48,120
PR019590,2025-09-28,2,MC015,EMP0042,48,120
PR019591,2025-09-28,2,MC010,EMP0070,48,120
PR019592,2025-09-28,2,MC017,EMP0077,46,120
PR019593,2025-09-28,2,MC014,EMP0040,50,120
PR019594,2025-09-28,2,MC016,EMP0036,43,120
PR019595,2025-09-28,2,MC011,EMP0149,43,120
PR019596,2025-09-28,2,MC018,EMP0128,46,120
PR019597,2025-09-28,3,MC019,EMP0111,62,158
PR019598,2025-09-28,3,MC022,EMP0159,55,158
PR019599,2025-09-28,3,MC020,EMP0134,61,158
PR019600,2025-09-28,3,MC021,EMP0180,64,158
PR019601,2025-09-28,4,MC028,EMP0050,91,200
PR019602,2025-09-28,4,MC029,EMP0023,84,200
PR019603,2025-09-28,4,MC026,EMP0153,88,200
PR019604,2025-09-28,4,MC027,EMP0121,81,200
PR019605,2025-09-28,5,MC031,EMP0145,59,142
PR019606,2025-09-28,5,MC034,EMP0150,56,142
PR019607,2025-09-28,5,MC033,EMP0056,51,142
PR019608,2025-09-28,5,MC030,EMP0080,59,142
PR019609,2025-09-28,6,MC036,EMP0065,123,325
PR019610,2025-09-28,6,MC038,EMP0171,138,325
PR019611,2025-09-28,6,MC039,EMP0171,134,325
PR019612,2025-09-29,1,MC003,EMP0092,193,181
PR019613,2025-09-29,1,MC001,EMP0030,240,181
PR019614,2025-09-29,1,MC008,EMP0176,191,181
PR019615,2025-09-29,1,MC002,EMP0158,175,181
PR019616,2025-09-29,1,MC004,EMP0166,197,181
PR019617,2025-09-29,1,MC006,EMP0160,192,181
PR019618,2025-09-29,2,MC016,EMP0047,123,120
PR019619,2025-09-29,2,MC013,EMP0067,115,120
PR019620,2025-09-29,2,MC014,EMP0117,131,120
PR019621,2025-09-29,2,MC017,EMP0004,123,120
PR019622,2025-09-29,2,MC018,EMP0169,127,120
PR019623,2025-09-29,2,MC015,EMP0051,117,120
PR019624,2025-09-29,2,MC010,EMP0001,135,120
PR019625,2025-09-29,2,MC009,EMP0090,150,120
PR019626,2025-09-29,3,MC023,EMP0013,166,158
PR019627,2025-09-29,3,MC024,EMP0016,177,158
PR019628,2025-09-29,3,MC020,EMP0069,163,158
PR019629,2025-09-29,3,MC021,EMP0082,167,158
PR019630,2025-09-29,3,MC019,EMP0006,194,158
PR019631,2025-09-29,4,MC028,EMP0153,240,200
PR019632,2025-09-29,4,MC026,EMP0109,234,200
PR019633,2025-09-29,4,MC025,EMP0019,220,200
PR019634,2025-09-29,4,MC027,EMP0109,223,200
PR019635,2025-09-29,5,MC032,EMP0096,149,142
PR019636,2025-09-29,5,MC035,EMP0096,157,142
PR019637,2025-09-29,5,MC031,EMP0060,149,142
PR019638,2025-09-29,5,MC030,EMP0058,153,142
PR019639,2025-09-29,6,MC036,EMP0053,372,325
PR019640,2025-09-29,6,MC037,EMP0085,369,325
PR019641,2025-09-29,6,MC038,EMP0120,346,325
PR019642,2025-09-30,1,MC001,EMP0092,189,181
PR019643,2025-09-30,1,MC003,EMP0126,214,181
PR019644,2025-09-30,1,MC007,EMP0061,214,181
PR019645,2025-09-30,1,MC002,EMP0052,205,181
PR019646,2025-09-30,1,MC008,EMP0126,235,181
PR019647,2025-09-30,1,MC006,EMP0097,180,181
PR019648,2025-09-30,1,MC004,EMP0052,193,181
PR019649,2025-09-30,2,MC014,EMP0067,149,120
PR019650,2025-09-30,2,MC018,EMP0026,125,120
PR019651,2025-09-30,2,MC015,EMP0083,131,120
PR019652,2025-09-30,2,MC011,EMP0173,146,120
PR019653,2025-09-30,2,MC016,EMP0040,143,120
PR019654,2025-09-30,2,MC010,EMP0098,119,120
PR019655,2025-09-30,2,MC017,EMP0063,127,120
PR019656,2025-09-30,2,MC013,EMP0026,132,120
PR019657,2025-09-30,3,MC024,EMP0078,203,158
PR019658,2025-09-30,3,MC019,EMP0055,183,158
PR019659,2025-09-30,3,MC021,EMP0099,184,158
PR019660,2025-09-30,3,MC022,EMP0111,172,158
PR019661,2025-09-30,3,MC020,EMP0125,169,158
PR019662,2025-09-30,4,MC027,EMP0019,255,200
PR019663,2025-09-30,4,MC028,EMP0154,226,200
PR019664,2025-09-30,4,MC029,EMP0109,234,200
PR019665,2025-09-30,4,MC025,EMP0131,229,200
PR019666,2025-09-30,5,MC035,EMP0165,153,142
PR019667,2025-09-30,5,MC034,EMP0058,168,142
PR019668,2025-09-30,5,MC030,EMP0068,167,142
PR019669,2025-09-30,5,MC033,EMP0150,184,142
PR019670,2025-09-30,5,MC031,EMP0056,127,142
PR019671,2025-09-30,6,MC038,EMP0155,457,325
PR019672,2025-09-30,6,MC036,EMP0152,395,325
PR019673,2025-09-30,6,MC039,EMP0171,325,325
PR019674,2025-10-01,1,MC003,EMP0167,169,181
PR019675,2025-10-01,1,MC005,EMP0057,203,181
PR019676,2025-10-01,1,MC001,EMP0032,189,181
PR019677,2025-10-01,1,MC002,EMP0072,174,181
PR019678,2025-10-01,1,MC007,EMP0037,204,181
PR019679,2025-10-01,1,MC004,EMP0005,213,181
PR019680,2025-10-01,2,MC015,EMP0040,144,120
PR019681,2025-10-01,2,MC011,EMP0004,147,120
PR019682,2025-10-01,2,MC018,EMP0031,139,120
PR019683,2025-10-01,2,MC009,EMP0074,115,120
PR019684,2025-10-01,2,MC013,EMP0048,126,120
PR019685,2025-10-01,2,MC014,EMP0090,130,120
PR019686,2025-10-01,2,MC010,EMP0009,137,120
PR019687,2025-10-01,3,MC021,EMP0029,150,158
PR019688,2025-10-01,3,MC024,EMP0033,164,158
PR019689,2025-10-01,3,MC023,EMP0082,180,158
PR019690,2025-10-01,3,MC020,EMP0029,178,158
PR019691,2025-10-01,4,MC027,EMP0062,265,200
PR019692,2025-10-01,4,MC026,EMP0153,247,200
PR019693,2025-10-01,4,MC029,EMP0175,235,200
PR019694,2025-10-01,5,MC033,EMP0164,146,142
PR019695,2025-10-01,5,MC032,EMP0145,170,142
PR019696,2025-10-01,5,MC034,EMP0080,156,142
PR019697,2025-10-01,5,MC030,EMP0080,155,142
PR019698,2025-10-01,6,MC036,EMP0120,357,325
PR019699,2025-10-01,6,MC038,EMP0065,329,325
PR019700,2025-10-01,6,MC039,EMP0120,375,325
PR019701,2025-10-02,1,MC003,EMP0052,189,181
PR019702,2025-10-02,1,MC001,EMP0075,211,181
PR019703,2025-10-02,1,MC007,EMP0072,198,181
PR019704,2025-10-02,1,MC004,EMP0007,196,181
PR019705,2025-10-02,1,MC005,EMP0017,207,181
PR019706,2025-10-02,1,MC006,EMP0162,182,181
PR019707,2025-10-02,1,MC002,EMP0137,162,181
PR019708,2025-10-02,2,MC018,EMP0009,137,120
PR019709,2025-10-02,2,MC017,EMP0047,130,120
PR019710,2025-10-02,2,MC009,EMP0012,145,120
PR019711,2025-10-02,2,MC015,EMP0115,140,120
PR019712,2025-10-02,2,MC012,EMP0106,129,120
PR019713,2025-10-02,2,MC010,EMP0169,123,120
PR019714,2025-10-02,2,MC014,EMP0139,122,120
PR019715,2025-10-02,2,MC013,EMP0012,145,120
PR019716,2025-10-02,3,MC019,EMP0159,169,158
PR019717,2025-10-02,3,MC022,EMP0039,194,158
PR019718,2025-10-02,3,MC020,EMP0180,192,158
PR019719,2025-10-02,3,MC023,EMP0039,175,158
PR019720,2025-10-02,3,MC024,EMP0143,165,158
PR019721,2025-10-02,4,MC026,EMP0156,238,200
PR019722,2025-10-02,4,MC028,EMP0175,241,200
PR019723,2025-10-02,4,MC029,EMP0022,249,200
PR019724,2025-10-02,4,MC027,EMP0011,234,200
