DefectID,ProdID,MachineID,DeptID,Date,DefectQty,DefectType
DF021080,PR021230,MC009,2,2025-11-20,4,Stitching Error
DF021081,PR021231,MC013,2,2025-11-20,4,Stitching Error
DF021082,PR021232,MC017,2,2025-11-20,4,Fabric Tear
DF021083,PR021233,MC011,2,2025-11-20,8,Colour Mismatch
DF021084,PR021234,MC020,3,2025-11-20,9,Stain/Spot
DF021085,PR021235,MC021,3,2025-11-20,17,Stain/Spot
DF021086,PR021236,MC024,3,2025-11-20,12,Fabric Tear
DF021087,PR021237,MC023,3,2025-11-20,7,Fabric Tear
DF021088,PR021238,MC029,4,2025-11-20,5,Size Variance
DF021089,PR021239,MC026,4,2025-11-20,4,Fabric Tear
DF021090,PR021240,MC025,4,2025-11-20,4,Weaving Fault
DF021091,PR021241,MC028,4,2025-11-20,4,Stitching Error
DF021092,PR021242,MC030,5,2025-11-20,2,Stain/Spot
DF021093,PR021243,MC032,5,2025-11-20,4,Stitching Error
DF021094,PR021244,MC034,5,2025-11-20,2,Weaving Fault
DF021095,PR021245,MC031,5,2025-11-20,2,Weaving Fault
DF021096,PR021246,MC033,5,2025-11-20,2,Weaving Fault
DF021097,PR021247,MC037,6,2025-11-20,3,Weaving Fault
DF021098,PR021248,MC038,6,2025-11-20,2,Fabric Tear
DF021099,PR021249,MC036,6,2025-11-20,4,Fabric Tear
DF021100,PR021250,MC008,1,2025-11-21,12,Fabric Tear
DF021101,PR021251,MC003,1,2025-11-21,6,Stain/Spot
DF021102,PR021252,MC005,1,2025-11-21,4,Weaving Fault
DF021103,PR021253,MC006,1,2025-11-21,3,Stitching Error
DF021104,PR021254,MC002,1,2025-11-21,3,Stain/Spot
DF021105,PR021255,MC001,1,2025-11-21,2,Size Variance
DF021106,PR021256,MC007,1,2025-11-21,3,Fabric Tear
DF021107,PR021257,MC015,2,2025-11-21,3,Stain/Spot
DF021108,PR021258,MC016,2,2025-11-21,5,Fabric Tear
DF021109,PR021259,MC011,2,2025-11-21,9,Stitching Error
DF021110,PR021260,MC012,2,2025-11-21,7,Stain/Spot
DF021111,PR021261,MC017,2,2025-11-21,6,Stitching Error
DF021112,PR021262,MC009,2,2025-11-21,5,Fabric Tear
DF021113,PR021263,MC013,2,2025-11-21,4,Stain/Spot
DF021114,PR021264,MC024,3,2025-11-21,9,Stain/Spot
DF021115,PR021265,MC023,3,2025-11-21,13,Size Variance
DF021116,PR021266,MC021,3,2025-11-21,8,Size Variance
DF021117,PR021267,MC020,3,2025-11-21,10,Size Variance
DF021118,PR021268,MC022,3,2025-11-21,8,Fabric Tear
DF021119,PR021269,MC027,4,2025-11-21,5,Stitching Error
DF021120,PR021270,MC025,4,2025-11-21,2,Weaving Fault
DF021121,PR021271,MC028,4,2025-11-21,4,Stain/Spot
DF021122,PR021272,MC029,4,2025-11-21,3,Weaving Fault
DF021123,PR021273,MC035,5,2025-11-21,1,Colour Mismatch
DF021124,PR021274,MC030,5,2025-11-21,1,Size Variance
DF021125,PR021275,MC034,5,2025-11-21,2,Colour Mismatch
DF021126,PR021276,MC032,5,2025-11-21,5,Fabric Tear
DF021127,PR021277,MC033,5,2025-11-21,2,Colour Mismatch
DF021128,PR021278,MC036,6,2025-11-21,4,Size Variance
DF021129,PR021279,MC037,6,2025-11-21,2,Weaving Fault
DF021130,PR021280,MC038,6,2025-11-21,5,Colour Mismatch
DF021131,PR021281,MC007,1,2025-11-22,5,Stitching Error
DF021132,PR021282,MC008,1,2025-11-22,15,Weaving Fault
DF021133,PR021283,MC001,1,2025-11-22,6,Colour Mismatch
DF021134,PR021284,MC005,1,2025-11-22,8,Fabric Tear
DF021135,PR021285,MC004,1,2025-11-22,7,Colour Mismatch
DF021136,PR021286,MC006,1,2025-11-22,5,Stain/Spot
DF021137,PR021287,MC017,2,2025-11-22,4,Size Variance
DF021138,PR021288,MC015,2,2025-11-22,4,Weaving Fault
DF021139,PR021289,MC009,2,2025-11-22,6,Colour Mismatch
DF021140,PR021290,MC014,2,2025-11-22,4,Fabric Tear
DF021141,PR021291,MC010,2,2025-11-22,2,Weaving Fault
DF021142,PR021292,MC011,2,2025-11-22,13,Fabric Tear
DF021143,PR021293,MC013,2,2025-11-22,2,Weaving Fault
DF021144,PR021294,MC016,2,2025-11-22,7,Fabric Tear
DF021145,PR021295,MC020,3,2025-11-22,6,Stitching Error
DF021146,PR021296,MC021,3,2025-11-22,27,Fabric Tear
DF021147,PR021297,MC023,3,2025-11-22,10,Stain/Spot
DF021148,PR021298,MC024,3,2025-11-22,8,Weaving Fault
DF021149,PR021299,MC026,4,2025-11-22,7,Size Variance
DF021150,PR021300,MC027,4,2025-11-22,16,Stain/Spot
DF021151,PR021301,MC029,4,2025-11-22,5,Colour Mismatch
DF021152,PR021302,MC025,4,2025-11-22,4,Stain/Spot
DF021153,PR021303,MC032,5,2025-11-22,4,Fabric Tear
DF021154,PR021304,MC031,5,2025-11-22,2,Stitching Error
DF021155,PR021305,MC033,5,2025-11-22,2,Weaving Fault
DF021156,PR021306,MC030,5,2025-11-22,2,Fabric Tear
DF021157,PR021307,MC039,6,2025-11-22,14,Weaving Fault
DF021158,PR021308,MC038,6,2025-11-22,1,Stitching Error
DF021159,PR021309,MC037,6,2025-11-22,3,Colour Mismatch
DF021160,PR021310,MC002,1,2025-11-23,1,Stitching Error
DF021161,PR021311,MC005,1,2025-11-23,1,Fabric Tear
DF021162,PR021312,MC006,1,2025-11-23,1,Colour Mismatch
DF021163,PR021313,MC003,1,2025-11-23,1,Weaving Fault
DF021164,PR021314,MC008,1,2025-11-23,4,Stain/Spot
DF021165,PR021315,MC001,1,2025-11-23,1,Fabric Tear
DF021166,PR021316,MC012,2,2025-11-23,1,Stain/Spot
DF021167,PR021317,MC016,2,2025-11-23,2,Size Variance
DF021168,PR021318,MC017,2,2025-11-23,1,Size Variance
DF021169,PR021319,MC014,2,2025-11-23,2,Weaving Fault
DF021170,PR021320,MC018,2,2025-11-23,1,Colour Mismatch
DF021171,PR021321,MC010,2,2025-11-23,1,Stitching Error
DF021172,PR021322,MC009,2,2025-11-23,1,Weaving Fault
DF021173,PR021323,MC011,2,2025-11-23,4,Stain/Spot
DF021174,PR021324,MC020,3,2025-11-23,5,Size Variance
DF021175,PR021325,MC023,3,2025-11-23,4,Size Variance
DF021176,PR021326,MC021,3,2025-11-23,10,Weaving Fault
DF021177,PR021327,MC024,3,2025-11-23,2,Stain/Spot
DF021178,PR021328,MC022,3,2025-11-23,2,Colour Mismatch
DF021179,PR021329,MC027,4,2025-11-23,3,Stitching Error
DF021180,PR021330,MC029,4,2025-11-23,2,Stain/Spot
DF021181,PR021331,MC025,4,2025-11-23,2,Weaving Fault
DF021182,PR021332,MC032,5,2025-11-23,2,Stain/Spot
DF021183,PR021333,MC035,5,2025-11-23,1,Weaving Fault
DF021184,PR021334,MC031,5,2025-11-23,1,Size Variance
DF021185,PR021335,MC034,5,2025-11-23,1,Colour Mismatch
DF021186,PR021336,MC030,5,2025-11-23,1,Fabric Tear
DF021187,PR021337,MC036,6,2025-11-23,1,Stain/Spot
DF021188,PR021338,MC039,6,2025-11-23,4,Fabric Tear
DF021189,PR021339,MC037,6,2025-11-23,1,Fabric Tear
DF021190,PR021340,MC004,1,2025-11-24,5,Stitching Error
DF021191,PR021341,MC008,1,2025-11-24,17,Colour Mismatch
DF021192,PR021342,MC003,1,2025-11-24,3,Stain/Spot
DF021193,PR021343,MC001,1,2025-11-24,3,Weaving Fault
DF021194,PR021344,MC002,1,2025-11-24,4,Stain/Spot
DF021195,PR021345,MC007,1,2025-11-24,5,Weaving Fault
DF021196,PR021346,MC006,1,2025-11-24,4,Colour Mismatch
DF021197,PR021347,MC009,2,2025-11-24,3,Fabric Tear
DF021198,PR021348,MC014,2,2025-11-24,5,Size Variance
DF021199,PR021349,MC016,2,2025-11-24,5,Size Variance
DF021200,PR021350,MC013,2,2025-11-24,5,Weaving Fault
DF021201,PR021351,MC012,2,2025-11-24,4,Colour Mismatch
DF021202,PR021352,MC015,2,2025-11-24,4,Stain/Spot
DF021203,PR021353,MC018,2,2025-11-24,2,Stain/Spot
DF021204,PR021354,MC010,2,2025-11-24,1,Size Variance
DF021205,PR021355,MC017,2,2025-11-24,4,Size Variance
DF021206,PR021356,MC022,3,2025-11-24,7,Fabric Tear
DF021207,PR021357,MC021,3,2025-11-24,8,Size Variance
DF021208,PR021358,MC020,3,2025-11-24,4,Stain/Spot
DF021209,PR021359,MC019,3,2025-11-24,12,Weaving Fault
DF021210,PR021360,MC023,3,2025-11-24,11,Size Variance
DF021211,PR021361,MC026,4,2025-11-24,4,Size Variance
DF021212,PR021362,MC028,4,2025-11-24,5,Stitching Error
DF021213,PR021363,MC027,4,2025-11-24,12,Stitching Error
DF021214,PR021364,MC029,4,2025-11-24,3,Weaving Fault
DF021215,PR021365,MC034,5,2025-11-24,3,Colour Mismatch
DF021216,PR021366,MC030,5,2025-11-24,3,Colour Mismatch
DF021217,PR021367,MC031,5,2025-11-24,2,Fabric Tear
DF021218,PR021368,MC033,5,2025-11-24,3,Stitching Error
DF021219,PR021369,MC039,6,2025-11-24,12,Stain/Spot
DF021220,PR021370,MC037,6,2025-11-24,4,Stitching Error
DF021221,PR021371,MC038,6,2025-11-24,6,Stain/Spot
DF021222,PR021372,MC004,1,2025-11-25,5,Size Variance
DF021223,PR021373,MC003,1,2025-11-25,4,Size Variance
DF021224,PR021374,MC005,1,2025-11-25,9,Fabric Tear
DF021225,PR021375,MC001,1,2025-11-25,3,Fabric Tear
DF021226,PR021376,MC008,1,2025-11-25,8,Stitching Error
DF021227,PR021377,MC002,1,2025-11-25,6,Stitching Error
DF021228,PR021378,MC007,1,2025-11-25,4,Fabric Tear
DF021229,PR021379,MC018,2,2025-11-25,2,Weaving Fault
DF021230,PR021380,MC012,2,2025-11-25,4,Colour Mismatch
DF021231,PR021381,MC014,2,2025-11-25,5,Weaving Fault
DF021232,PR021382,MC011,2,2025-11-25,11,Stitching Error
DF021233,PR021383,MC010,2,2025-11-25,7,Stain/Spot
DF021234,PR021384,MC009,2,2025-11-25,5,Size Variance
DF021235,PR021385,MC017,2,2025-11-25,5,Colour Mismatch
DF021236,PR021386,MC019,3,2025-11-25,12,Stain/Spot
DF021237,PR021387,MC023,3,2025-11-25,9,Size Variance
DF021238,PR021388,MC020,3,2025-11-25,9,Colour Mismatch
DF021239,PR021389,MC022,3,2025-11-25,12,Fabric Tear
DF021240,PR021390,MC024,3,2025-11-25,13,Stain/Spot
DF021241,PR021391,MC029,4,2025-11-25,6,Fabric Tear
DF021242,PR021392,MC028,4,2025-11-25,6,Stitching Error
DF021243,PR021393,MC027,4,2025-11-25,7,Stitching Error
DF021244,PR021394,MC026,4,2025-11-25,6,Weaving Fault
DF021245,PR021395,MC035,5,2025-11-25,2,Fabric Tear
DF021246,PR021396,MC030,5,2025-11-25,2,Fabric Tear
DF021247,PR021397,MC032,5,2025-11-25,9,Weaving Fault
DF021248,PR021398,MC034,5,2025-11-25,2,Stain/Spot
DF021249,PR021399,MC031,5,2025-11-25,1,Weaving Fault
DF021250,PR021400,MC037,6,2025-11-25,3,Colour Mismatch
DF021251,PR021401,MC036,6,2025-11-25,2,Fabric Tear
DF021252,PR021403,MC008,1,2025-11-26,15,Size Variance
DF021253,PR021404,MC006,1,2025-11-26,3,Stitching Error
DF021254,PR021405,MC005,1,2025-11-26,3,Colour Mismatch
DF021255,PR021406,MC004,1,2025-11-26,7,Stitching Error
DF021256,PR021407,MC002,1,2025-11-26,5,Fabric Tear
DF021257,PR021408,MC003,1,2025-11-26,2,Colour Mismatch
DF021258,PR021409,MC018,2,2025-11-26,5,Size Variance
DF021259,PR021410,MC011,2,2025-11-26,9,Fabric Tear
DF021260,PR021411,MC014,2,2025-11-26,5,Stain/Spot
DF021261,PR021412,MC017,2,2025-11-26,4,Stain/Spot
DF021262,PR021413,MC015,2,2025-11-26,4,Stitching Error
DF021263,PR021414,MC009,2,2025-11-26,2,Fabric Tear
DF021264,PR021415,MC016,2,2025-11-26,6,Stitching Error
DF021265,PR021416,MC013,2,2025-11-26,4,Size Variance
DF021266,PR021417,MC019,3,2025-11-26,12,Colour Mismatch
DF021267,PR021418,MC021,3,2025-11-26,35,Colour Mismatch
DF021268,PR021419,MC024,3,2025-11-26,8,Colour Mismatch
DF021269,PR021420,MC022,3,2025-11-26,13,Colour Mismatch
DF021270,PR021421,MC023,3,2025-11-26,18,Stain/Spot
DF021271,PR021422,MC027,4,2025-11-26,12,Colour Mismatch
DF021272,PR021423,MC026,4,2025-11-26,7,Fabric Tear
DF021273,PR021424,MC025,4,2025-11-26,4,Fabric Tear
DF021274,PR021425,MC031,5,2025-11-26,3,Fabric Tear
DF021275,PR021426,MC034,5,2025-11-26,2,Fabric Tear
DF021276,PR021427,MC033,5,2025-11-26,2,Stain/Spot
DF021277,PR021428,MC035,5,2025-11-26,1,Weaving Fault
DF021278,PR021429,MC032,5,2025-11-26,7,Stitching Error
DF021279,PR021430,MC039,6,2025-11-26,4,Fabric Tear
DF021280,PR021431,MC037,6,2025-11-26,2,Weaving Fault
DF021281,PR021432,MC036,6,2025-11-26,4,Stain/Spot
DF021282,PR021433,MC001,1,2025-11-27,6,Colour Mismatch
DF021283,PR021434,MC005,1,2025-11-27,6,Weaving Fault
DF021284,PR021435,MC004,1,2025-11-27,4,Stitching Error
DF021285,PR021436,MC006,1,2025-11-27,5,Stain/Spot
DF021286,PR021437,MC003,1,2025-11-27,6,Stain/Spot
DF021287,PR021438,MC007,1,2025-11-27,6,Size Variance
DF021288,PR021439,MC013,2,2025-11-27,7,Weaving Fault
DF021289,PR021440,MC018,2,2025-11-27,4,Stain/Spot
DF021290,PR021441,MC009,2,2025-11-27,6,Stain/Spot
DF021291,PR021442,MC016,2,2025-11-27,5,Size Variance
DF021292,PR021443,MC010,2,2025-11-27,5,Weaving Fault
DF021293,PR021444,MC011,2,2025-11-27,9,Size Variance
DF021294,PR021445,MC012,2,2025-11-27,3,Weaving Fault
DF021295,PR021446,MC017,2,2025-11-27,7,Weaving Fault
DF021296,PR021447,MC015,2,2025-11-27,3,Stain/Spot
DF021297,PR021448,MC020,3,2025-11-27,11,Fabric Tear
DF021298,PR021449,MC021,3,2025-11-27,27,Colour Mismatch
DF021299,PR021450,MC023,3,2025-11-27,16,Stain/Spot
DF021300,PR021451,MC024,3,2025-11-27,12,Stain/Spot
DF021301,PR021452,MC022,3,2025-11-27,6,Size Variance
DF021302,PR021453,MC026,4,2025-11-27,5,Stitching Error
DF021303,PR021454,MC028,4,2025-11-27,4,Stain/Spot
DF021304,PR021455,MC025,4,2025-11-27,6,Stitching Error
DF021305,PR021456,MC031,5,2025-11-27,2,Colour Mismatch
DF021306,PR021457,MC035,5,2025-11-27,3,Size Variance
DF021307,PR021458,MC034,5,2025-11-27,3,Stitching Error
DF021308,PR021459,MC030,5,2025-11-27,2,Stain/Spot
DF021309,PR021460,MC032,5,2025-11-27,6,Colour Mismatch
DF021310,PR021461,MC039,6,2025-11-27,7,Stain/Spot
DF021311,PR021462,MC037,6,2025-11-27,3,Colour Mismatch
DF021312,PR021463,MC036,6,2025-11-27,4,Colour Mismatch
DF021313,PR021464,MC003,1,2025-11-28,3,Weaving Fault
DF021314,PR021465,MC006,1,2025-11-28,3,Stitching Error
DF021315,PR021466,MC008,1,2025-11-28,8,Fabric Tear
DF021316,PR021467,MC002,1,2025-11-28,4,Stitching Error
DF021317,PR021468,MC001,1,2025-11-28,5,Size Variance
DF021318,PR021469,MC004,1,2025-11-28,6,Size Variance
DF021319,PR021470,MC013,2,2025-11-28,2,Fabric Tear
DF021320,PR021471,MC014,2,2025-11-28,5,Stitching Error
DF021321,PR021472,MC010,2,2025-11-28,5,Colour Mismatch
DF021322,PR021473,MC017,2,2025-11-28,4,Stitching Error
DF021323,PR021474,MC016,2,2025-11-28,9,Stitching Error
DF021324,PR021475,MC009,2,2025-11-28,4,Stitching Error
DF021325,PR021476,MC018,2,2025-11-28,5,Fabric Tear
DF021326,PR021477,MC011,2,2025-11-28,8,Stain/Spot
DF021327,PR021478,MC024,3,2025-11-28,15,Colour Mismatch
DF021328,PR021479,MC019,3,2025-11-28,11,Colour Mismatch
DF021329,PR021480,MC021,3,2025-11-28,27,Stitching Error
DF021330,PR021481,MC023,3,2025-11-28,8,Size Variance
DF021331,PR021482,MC022,3,2025-11-28,6,Fabric Tear
DF021332,PR021483,MC026,4,2025-11-28,5,Size Variance
DF021333,PR021484,MC029,4,2025-11-28,2,Size Variance
DF021334,PR021485,MC028,4,2025-11-28,4,Stitching Error
DF021335,PR021486,MC027,4,2025-11-28,6,Fabric Tear
DF021336,PR021487,MC031,5,2025-11-28,3,Fabric Tear
DF021337,PR021488,MC033,5,2025-11-28,3,Stain/Spot
DF021338,PR021489,MC035,5,2025-11-28,1,Size Variance
DF021339,PR021490,MC032,5,2025-11-28,5,Weaving Fault
DF021340,PR021491,MC030,5,2025-11-28,2,Colour Mismatch
DF021341,PR021492,MC038,6,2025-11-28,3,Stitching Error
DF021342,PR021493,MC039,6,2025-11-28,8,Fabric Tear
DF021343,PR021494,MC036,6,2025-11-28,2,Stitching Error
DF021344,PR021495,MC006,1,2025-11-29,6,Weaving Fault
DF021345,PR021496,MC003,1,2025-11-29,7,Size Variance
DF021346,PR021497,MC004,1,2025-11-29,5,Stitching Error
DF021347,PR021498,MC001,1,2025-11-29,4,Stain/Spot
DF021348,PR021499,MC002,1,2025-11-29,6,Stain/Spot
DF021349,PR021500,MC005,1,2025-11-29,6,Stitching Error
DF021350,PR021501,MC010,2,2025-11-29,3,Weaving Fault
DF021351,PR021502,MC013,2,2025-11-29,3,Size Variance
DF021352,PR021503,MC017,2,2025-11-29,3,Colour Mismatch
DF021353,PR021504,MC016,2,2025-11-29,4,Stitching Error
DF021354,PR021505,MC009,2,2025-11-29,6,Stain/Spot
DF021355,PR021506,MC014,2,2025-11-29,7,Weaving Fault
DF021356,PR021507,MC011,2,2025-11-29,18,Stitching Error
DF021357,PR021508,MC015,2,2025-11-29,5,Fabric Tear
DF021358,PR021509,MC018,2,2025-11-29,5,Stitching Error
DF021359,PR021510,MC019,3,2025-11-29,8,Fabric Tear
DF021360,PR021511,MC024,3,2025-11-29,14,Size Variance
DF021361,PR021512,MC020,3,2025-11-29,6,Stitching Error
DF021362,PR021513,MC022,3,2025-11-29,7,Fabric Tear
DF021363,PR021514,MC028,4,2025-11-29,4,Size Variance
DF021364,PR021515,MC027,4,2025-11-29,18,Weaving Fault
DF021365,PR021516,MC025,4,2025-11-29,4,Weaving Fault
DF021366,PR021517,MC026,4,2025-11-29,5,Fabric Tear
DF021367,PR021518,MC032,5,2025-11-29,4,Stitching Error
DF021368,PR021519,MC033,5,2025-11-29,4,Stain/Spot
DF021369,PR021520,MC030,5,2025-11-29,3,Fabric Tear
DF021370,PR021521,MC035,5,2025-11-29,2,Weaving Fault
DF021371,PR021522,MC034,5,2025-11-29,2,Stain/Spot
DF021372,PR021523,MC039,6,2025-11-29,10,Stitching Error
DF021373,PR021524,MC037,6,2025-11-29,3,Colour Mismatch
DF021374,PR021525,MC038,6,2025-11-29,6,Fabric Tear
DF021375,PR021526,MC006,1,2025-11-30,2,Stitching Error
DF021376,PR021527,MC004,1,2025-11-30,2,Size Variance
DF021377,PR021528,MC002,1,2025-11-30,2,Colour Mismatch
DF021378,PR021529,MC008,1,2025-11-30,2,Stitching Error
DF021379,PR021530,MC003,1,2025-11-30,2,Size Variance
DF021380,PR021531,MC005,1,2025-11-30,2,Stitching Error
DF021381,PR021532,MC007,1,2025-11-30,2,Weaving Fault
DF021382,PR021533,MC018,2,2025-11-30,2,Fabric Tear
DF021383,PR021534,MC016,2,2025-11-30,2,Weaving Fault
DF021384,PR021535,MC011,2,2025-11-30,4,Weaving Fault
DF021385,PR021536,MC009,2,2025-11-30,2,Stain/Spot
DF021386,PR021537,MC017,2,2025-11-30,2,Fabric Tear
DF021387,PR021538,MC010,2,2025-11-30,2,Stain/Spot
DF021388,PR021539,MC013,2,2025-11-30,1,Colour Mismatch
DF021389,PR021540,MC012,2,2025-11-30,3,Colour Mismatch
DF021390,PR021541,MC014,2,2025-11-30,1,Stitching Error
DF021391,PR021542,MC019,3,2025-11-30,6,Colour Mismatch
DF021392,PR021543,MC024,3,2025-11-30,4,Stain/Spot
DF021393,PR021544,MC022,3,2025-11-30,4,Stitching Error
DF021394,PR021545,MC020,3,2025-11-30,4,Fabric Tear
DF021395,PR021546,MC023,3,2025-11-30,4,Stain/Spot
DF021396,PR021547,MC026,4,2025-11-30,2,Fabric Tear
DF021397,PR021548,MC028,4,2025-11-30,2,Colour Mismatch
DF021398,PR021549,MC027,4,2025-11-30,5,Colour Mismatch
DF021399,PR021550,MC029,4,2025-11-30,2,Stitching Error
DF021400,PR021552,MC032,5,2025-11-30,1,Weaving Fault
DF021401,PR021554,MC030,5,2025-11-30,1,Fabric Tear
DF021402,PR021555,MC034,5,2025-11-30,1,Stain/Spot
DF021403,PR021556,MC038,6,2025-11-30,1,Colour Mismatch
DF021404,PR021557,MC039,6,2025-11-30,3,Stain/Spot
DF021405,PR021558,MC036,6,2025-11-30,1,Fabric Tear
DF021406,PR021559,MC002,1,2025-12-01,5,Stain/Spot
DF021407,PR021560,MC005,1,2025-12-01,4,Weaving Fault
DF021408,PR021561,MC001,1,2025-12-01,3,Size Variance
DF021409,PR021562,MC008,1,2025-12-01,11,Weaving Fault
DF021410,PR021563,MC007,1,2025-12-01,3,Stain/Spot
DF021411,PR021564,MC003,1,2025-12-01,6,Colour Mismatch
DF021412,PR021565,MC015,2,2025-12-01,3,Weaving Fault
DF021413,PR021566,MC016,2,2025-12-01,3,Stain/Spot
DF021414,PR021567,MC012,2,2025-12-01,4,Colour Mismatch
DF021415,PR021568,MC011,2,2025-12-01,8,Size Variance
DF021416,PR021569,MC010,2,2025-12-01,2,Weaving Fault
DF021417,PR021570,MC009,2,2025-12-01,3,Stain/Spot
DF021418,PR021571,MC018,2,2025-12-01,5,Size Variance
DF021419,PR021572,MC017,2,2025-12-01,4,Colour Mismatch
DF021420,PR021573,MC023,3,2025-12-01,11,Fabric Tear
DF021421,PR021574,MC024,3,2025-12-01,9,Fabric Tear
DF021422,PR021575,MC019,3,2025-12-01,7,Colour Mismatch
DF021423,PR021576,MC021,3,2025-12-01,25,Fabric Tear
DF021424,PR021577,MC025,4,2025-12-01,4,Fabric Tear
DF021425,PR021578,MC026,4,2025-12-01,5,Stitching Error
DF021426,PR021579,MC027,4,2025-12-01,7,Colour Mismatch
DF021427,PR021580,MC029,4,2025-12-01,4,Weaving Fault
DF021428,PR021581,MC034,5,2025-12-01,2,Fabric Tear
DF021429,PR021582,MC032,5,2025-12-01,4,Size Variance
DF021430,PR021583,MC030,5,2025-12-01,2,Fabric Tear
DF021431,PR021584,MC035,5,2025-12-01,3,Stitching Error
DF021432,PR021585,MC033,5,2025-12-01,2,Colour Mismatch
DF021433,PR021586,MC037,6,2025-12-01,4,Weaving Fault
DF021434,PR021587,MC038,6,2025-12-01,2,Colour Mismatch
DF021435,PR021588,MC036,6,2025-12-01,3,Colour Mismatch
DF021436,PR021589,MC001,1,2025-12-02,9,Weaving Fault
DF021437,PR021590,MC005,1,2025-12-02,2,Stain/Spot
DF021438,PR021591,MC008,1,2025-12-02,13,Weaving Fault
DF021439,PR021592,MC003,1,2025-12-02,3,Stitching Error
DF021440,PR021593,MC004,1,2025-12-02,6,Fabric Tear
DF021441,PR021594,MC007,1,2025-12-02,4,Stitching Error
DF021442,PR021595,MC006,1,2025-12-02,4,Size Variance
DF021443,PR021596,MC011,2,2025-12-02,8,Stain/Spot
DF021444,PR021597,MC017,2,2025-12-02,4,Weaving Fault
DF021445,PR021598,MC014,2,2025-12-02,5,Colour Mismatch
DF021446,PR021599,MC015,2,2025-12-02,6,Colour Mismatch
DF021447,PR021600,MC018,2,2025-12-02,5,Stitching Error
DF021448,PR021601,MC009,2,2025-12-02,5,Colour Mismatch
DF021449,PR021602,MC016,2,2025-12-02,4,Colour Mismatch
DF021450,PR021603,MC010,2,2025-12-02,2,Colour Mismatch
DF021451,PR021604,MC023,3,2025-12-02,10,Colour Mismatch
DF021452,PR021605,MC020,3,2025-12-02,7,Stitching Error
DF021453,PR021606,MC021,3,2025-12-02,24,Stain/Spot
DF021454,PR021607,MC019,3,2025-12-02,5,Size Variance
DF021455,PR021608,MC027,4,2025-12-02,7,Colour Mismatch
DF021456,PR021609,MC026,4,2025-12-02,5,Stitching Error
DF021457,PR021610,MC029,4,2025-12-02,4,Colour Mismatch
DF021458,PR021611,MC032,5,2025-12-02,5,Size Variance
DF021459,PR021612,MC035,5,2025-12-02,1,Weaving Fault
DF021460,PR021613,MC033,5,2025-12-02,1,Stitching Error
DF021461,PR021614,MC030,5,2025-12-02,2,Stain/Spot
DF021462,PR021615,MC034,5,2025-12-02,2,Colour Mismatch
DF021463,PR021616,MC039,6,2025-12-02,7,Stitching Error
DF021464,PR021617,MC038,6,2025-12-02,2,Stain/Spot
DF021465,PR021618,MC037,6,2025-12-02,3,Size Variance
DF021466,PR021619,MC001,1,2025-12-03,6,Size Variance
DF021467,PR021620,MC002,1,2025-12-03,3,Size Variance
DF021468,PR021621,MC005,1,2025-12-03,4,Stain/Spot
DF021469,PR021622,MC004,1,2025-12-03,4,Size Variance
DF021470,PR021623,MC007,1,2025-12-03,5,Fabric Tear
DF021471,PR021624,MC003,1,2025-12-03,4,Stain/Spot
DF021472,PR021625,MC015,2,2025-12-03,3,Weaving Fault
DF021473,PR021626,MC014,2,2025-12-03,5,Size Variance
DF021474,PR021627,MC011,2,2025-12-03,14,Stitching Error
DF021475,PR021628,MC012,2,2025-12-03,4,Stitching Error
DF021476,PR021629,MC013,2,2025-12-03,4,Stain/Spot
DF021477,PR021630,MC016,2,2025-12-03,4,Weaving Fault
DF021478,PR021631,MC017,2,2025-12-03,2,Stitching Error
DF021479,PR021632,MC009,2,2025-12-03,5,Fabric Tear
DF021480,PR021633,MC010,2,2025-12-03,3,Weaving Fault
DF021481,PR021634,MC021,3,2025-12-03,24,Colour Mismatch
DF021482,PR021635,MC022,3,2025-12-03,8,Size Variance
DF021483,PR021636,MC024,3,2025-12-03,11,Stitching Error
DF021484,PR021637,MC019,3,2025-12-03,11,Size Variance
DF021485,PR021638,MC020,3,2025-12-03,11,Colour Mismatch
DF021486,PR021639,MC026,4,2025-12-03,3,Fabric Tear
DF021487,PR021640,MC025,4,2025-12-03,4,Stain/Spot
DF021488,PR021641,MC027,4,2025-12-03,17,Fabric Tear
DF021489,PR021642,MC028,4,2025-12-03,7,Stitching Error
DF021490,PR021643,MC035,5,2025-12-03,1,Weaving Fault
DF021491,PR021644,MC032,5,2025-12-03,2,Colour Mismatch
DF021492,PR021645,MC030,5,2025-12-03,2,Fabric Tear
DF021493,PR021646,MC031,5,2025-12-03,2,Fabric Tear
DF021494,PR021647,MC033,5,2025-12-03,2,Stain/Spot
DF021495,PR021648,MC039,6,2025-12-03,7,Colour Mismatch
DF021496,PR021649,MC037,6,2025-12-03,5,Size Variance
DF021497,PR021650,MC038,6,2025-12-03,3,Stitching Error
DF021498,PR021651,MC001,1,2025-12-04,4,Size Variance
DF021499,PR021652,MC008,1,2025-12-04,17,Stitching Error
DF021500,PR021653,MC006,1,2025-12-04,2,Weaving Fault
DF021501,PR021654,MC004,1,2025-12-04,4,Size Variance
DF021502,PR021655,MC007,1,2025-12-04,3,Stain/Spot
